year,age,edclass,race,sex,population,tmort,trate
1992,59,3,0,0,350163.1875,2772.778564453125,791.853271484375
1992,60,0,0,0,2045600,24244,1185.177978515625
1992,60,1,0,0,1654632.875,21181.59765625,1280.138793945313
1992,60,3,0,0,390967.1875,3062.40380859375,783.2891845703125
1992,61,0,0,0,2080939,26237,1260.825073242188
1992,61,1,0,0,1741393.75,22998.94921875,1320.720825195313
1992,61,3,0,0,339545.25,3238.048828125,953.642822265625
1992,62,0,0,0,2094209,29529,1410.031127929688
1992,62,1,0,0,1780910.75,26152.607421875,1468.496215820313
1992,62,3,0,0,313298.34375,3376.392822265625,1077.692504882813
1992,63,0,0,0,2087252,31647,1516.2041015625
1992,63,1,0,0,1778525.75,28017.02734375,1575.295043945313
1992,63,3,0,0,308726.21875,3629.971435546875,1175.789794921875
1992,64,0,0,0,2169158,34752,1602.096313476563
1992,64,1,0,0,1790517.75,30933.92578125,1727.652587890625
1992,64,3,0,0,378640.1875,3818.07421875,1008.36474609375
1992,65,0,0,0,2086557,37188,1782.266235351563
1992,65,1,0,0,1773648.625,32973.05078125,1859.052001953125
1992,65,3,0,0,312908.375,4214.9501953125,1347.023803710938
1992,66,0,0,0,2023839,39284,1941.0634765625
1992,66,1,0,0,1727272.25,34815.99609375,2015.663452148438
1992,66,3,0,0,296566.8125,4468.0048828125,1506.576171875
1992,67,0,0,0,2041441,42920,2102.4365234375
1992,67,1,0,0,1768342.875,38051.859375,2151.837158203125
1992,67,3,0,0,273098.0625,4868.138671875,1782.560668945313
1992,68,0,0,0,1938562,45194,2331.315673828125
1992,68,1,0,0,1705598.5,40216.2890625,2357.89892578125
1992,68,3,0,0,232963.46875,4977.71142578125,2136.69189453125
1992,69,0,0,0,1905173,46485,2439.935791015625
1992,69,1,0,0,1696924.875,41563.54296875,2449.344970703125
1992,69,3,0,0,208248.09375,4921.45703125,2363.266357421875
1992,70,0,0,0,1913055,50248,2626.584228515625
1992,70,1,0,0,1649096.375,45057.61328125,2732.2607421875
1992,70,3,0,0,263958.65625,5190.38671875,1966.363525390625
1992,71,0,0,0,1828851,52611,2876.72412109375
1992,71,1,0,0,1599215.75,47076.296875,2943.71142578125
1992,71,3,0,0,229635.375,5534.705078125,2410.214599609375
1992,72,0,0,0,1686847,54174,3211.553955078125
1992,72,1,0,0,1511149,48916.703125,3237.0537109375
1992,72,3,0,0,175698,5257.29638671875,2992.234619140625
1992,73,0,0,0,1570306,53639,3415.8310546875
1992,73,1,0,0,1393438,48309.9453125,3466.96044921875
1992,73,3,0,0,176868.09375,5329.056640625,3013.011962890625
1992,74,0,0,0,1491388,56173,3766.491455078125
1992,74,1,0,0,1316631.625,50614.890625,3844.271240234375
1992,74,3,0,0,174756.34375,5558.11181640625,3180.4921875
1992,75,0,0,0,1428659,57358,4014.81396484375
1992,75,1,0,0,1264382.75,52021.625,4114.38916015625
1992,75,3,0,0,164276.171875,5336.37548828125,3248.417236328125
1992,76,0,0,0,1347343,58532,4344.25390625
1992,76,1,0,0,1228743,53099.546875,4321.45263671875
1992,76,3,0,0,118599.9609375,5432.45361328125,4580.4853515625
1992,77,0,0,0,1281681,60683,4734.6416015625
1992,77,1,0,0,1161193.125,54917.7109375,4729.4208984375
1992,77,3,0,0,120487.765625,5765.2890625,4784.9580078125
1992,78,0,0,0,1209807,62234,5144.12646484375
1992,78,1,0,0,1086240.375,56331.46875,5185.912109375
1992,78,3,0,0,123566.734375,5902.53125,4776.79638671875
1992,79,0,0,0,1133155,62929,5553.4326171875
1992,79,1,0,0,1029018.5,56676.671875,5507.837890625
1992,79,3,0,0,104136.46875,6252.330078125,6003.9775390625
1992,80,0,0,0,1005002,61598,6129.14208984375
1992,80,1,0,0,895072.9375,55533.3984375,6204.34326171875
1992,80,3,0,0,109929.03125,6064.6025390625,5516.83447265625
1992,81,0,0,0,905788,62694,6921.4873046875
1992,81,1,0,0,826150.125,56169.6796875,6798.9677734375
1992,81,3,0,0,79637.9375,6524.322265625,8192.48046875
1992,82,0,0,0,823425,62938,7643.4404296875
1992,82,1,0,0,731524.1875,56414.1953125,7711.8701171875
1992,82,3,0,0,91900.8125,6523.806640625,7098.74755859375
1992,83,0,0,0,748464,60665,8105.26611328125
1992,83,1,0,0,670300.625,54069.5546875,8066.46337890625
1992,83,3,0,0,78163.3671875,6595.4462890625,8438.02734375
1992,84,0,0,0,671991,60221,8961.578125
1992,84,1,0,0,578162.625,53397.953125,9235.8017578125
1992,84,3,0,0,93828.3671875,6823.04443359375,7271.83544921875
1993,25,0,0,0,3783687,4097,108.2806243896484
1993,25,1,0,0,2957908.5,3763.8720703125,127.2477493286133
1993,25,3,0,0,825778.625,333.1280822753906,40.34108734130859
1993,26,0,0,0,3820755,4247,111.1560440063477
1993,26,1,0,0,2933182,3846.025634765625,131.1212768554688
1993,26,3,0,0,887572.9375,400.9743041992188,45.17649078369141
1993,27,0,0,0,3963599,4680,118.0745086669922
1993,27,1,0,0,3008503.25,4218.51708984375,140.2197875976563
1993,27,3,0,0,955095.75,461.4830322265625,48.31798553466797
1993,28,0,0,0,4034051,5255,130.2660827636719
1993,28,1,0,0,3044755,4750.22216796875,156.0132751464844
1993,28,3,0,0,989295.75,504.7778930664063,51.02396392822266
1993,29,0,0,0,4466801,5806,129.9811706542969
1993,29,1,0,0,3374908,5219.703125,154.6620788574219
1993,29,3,0,0,1091893,586.2971801757813,53.69548034667969
1993,30,0,0,0,4522362,6314,139.6173095703125
1993,30,1,0,0,3467159,5705.12060546875,164.5474243164063
1993,30,3,0,0,1055203,608.879638671875,57.70260620117188
1993,31,0,0,0,4471366,6700,149.8423461914063
1993,31,1,0,0,3359165.25,5950.9375,177.1552429199219
1993,31,3,0,0,1112200.75,749.0628662109375,67.349609375
1993,32,0,0,0,4511979,7182,159.17626953125
1993,32,1,0,0,3374239.5,6392.41015625,189.4474334716797
1993,32,3,0,0,1137739.625,789.5899658203125,69.39987945556641
1993,33,0,0,0,4509513,7484,165.9602661132813
1993,33,1,0,0,3545630,6590.7744140625,185.8844451904297
1993,33,3,0,0,963883.0625,893.2255859375,92.66949462890625
1993,34,0,0,0,4568283,7880,172.4936981201172
1993,34,1,0,0,3431722.25,6957.99462890625,202.7551727294922
1993,34,3,0,0,1136560.75,922.0054321289063,81.12240600585938
1993,35,0,0,0,4585529,8062,175.81396484375
1993,35,1,0,0,3444787.5,7098.703125,206.0708618164063
1993,35,3,0,0,1140741.5,963.2972412109375,84.44483184814453
1993,36,0,0,0,4459874,8614,193.1444702148438
1993,36,1,0,0,3394125,7412.2158203125,218.3836975097656
1993,36,3,0,0,1065749.125,1201.78369140625,112.7642211914063
1993,37,0,0,0,4306144,8933,207.4477844238281
1993,37,1,0,0,3215489,7687.2275390625,239.0686950683594
1993,37,3,0,0,1090655.125,1245.772094726563,114.2223663330078
1993,38,0,0,0,4089280,9217,225.3941955566406
1993,38,1,0,0,3036604.5,7892.5869140625,259.9148864746094
1993,38,3,0,0,1052675.25,1324.412963867188,125.8140106201172
1993,39,0,0,0,4285768,9504,221.7572174072266
1993,39,1,0,0,3117619,8057.9580078125,258.4651184082031
1993,39,3,0,0,1168149,1446.042236328125,123.789192199707
1993,40,0,0,0,4119988,9883,239.8793334960938
1993,40,1,0,0,2962321.5,8326.826171875,281.0912475585938
1993,40,3,0,0,1157666.75,1556.173828125,134.4232940673828
1993,41,0,0,0,3911745,10030,256.4073181152344
1993,41,1,0,0,2746073.25,8384.109375,305.3126525878906
1993,41,3,0,0,1165671.5,1645.890625,141.19677734375
1993,42,0,0,0,3757705,10286,273.7308959960938
1993,42,1,0,0,2668886,8617.7578125,322.8971862792969
1993,42,3,0,0,1088818.875,1668.242065429688,153.2157592773438
1993,43,0,0,0,3693272,10608,287.2249755859375
1993,43,1,0,0,2760615.25,8808.79296875,319.0880432128906
1993,43,3,0,0,932656.75,1799.207763671875,192.912109375
1993,44,0,0,0,3702245,10901,294.4429626464844
1993,44,1,0,0,2631121.5,9014.537109375,342.6119689941406
1993,44,3,0,0,1071123.625,1886.46240234375,176.1199493408203
1993,45,0,0,0,3675085,11618,316.1287536621094
1993,45,1,0,0,2618628.75,9544.2880859375,364.4765625
1993,45,3,0,0,1056456.5,2073.71240234375,196.2894287109375
1993,46,0,0,0,3823254,12441,325.4034423828125
1993,46,1,0,0,2708793.25,10189.0283203125,376.1463928222656
1993,46,3,0,0,1114460.625,2251.97216796875,202.0683441162109
1993,47,0,0,0,2802310,11166,398.4570007324219
1993,47,1,0,0,2081680.125,9297.380859375,446.6286926269531
1993,47,3,0,0,720629.875,1868.61865234375,259.3035278320313
1993,48,0,0,0,2760221,11427,413.9885864257813
1993,48,1,0,0,2045391.625,9534.3310546875,466.1371765136719
1993,48,3,0,0,714829.375,1892.669189453125,264.7721557617188
1993,49,0,0,0,2952454,12618,427.373291015625
1993,49,1,0,0,2203280.75,10616.013671875,481.8275451660156
1993,49,3,0,0,749173.1875,2001.987060546875,267.2261962890625
1993,50,0,0,0,3077732,14167,460.3064880371094
1993,50,1,0,0,2338149.75,11943.578125,510.813232421875
1993,50,3,0,0,739582.3125,2223.421142578125,300.6320190429688
1993,51,0,0,0,2589338,13780,532.182373046875
1993,51,1,0,0,1972927.5,11704.962890625,593.2789306640625
1993,51,3,0,0,616410.375,2075.037109375,336.6324157714844
1993,52,0,0,0,2455474,14124,575.2046508789063
1993,52,1,0,0,1928979.5,12136.15234375,629.1488647460938
1993,52,3,0,0,526494.4375,1987.847412109375,377.5628662109375
1993,53,0,0,0,2360264,14909,631.6666259765625
1993,53,1,0,0,1837569.625,12838.5478515625,698.6699829101563
1993,53,3,0,0,522694.40625,2070.452392578125,396.1114501953125
1993,54,0,0,0,2367817,15565,657.3565673828125
1993,54,1,0,0,1825770.25,13467.2060546875,737.6177978515625
1993,54,3,0,0,542046.8125,2097.7939453125,387.013427734375
1993,55,0,0,0,2281502,16520,724.0844116210938
1993,55,1,0,0,1805607.5,14277.396484375,790.725341796875
1993,55,3,0,0,475894.5625,2242.60302734375,471.2394714355469
1993,56,0,0,0,2167632,17726,817.7587280273438
1993,56,1,0,0,1703504.75,15470.7880859375,908.174072265625
1993,56,3,0,0,464127.125,2255.21142578125,485.90380859375
1993,57,0,0,0,2162233,19131,884.77978515625
1993,57,1,0,0,1735465.375,16695.962890625,962.0452880859375
1993,57,3,0,0,426767.625,2435.036865234375,570.5767822265625
1993,58,0,0,0,2090630,20998,1004.38623046875
1993,58,1,0,0,1702529.5,18390.681640625,1080.197509765625
1993,58,3,0,0,388100.625,2607.31787109375,671.81494140625
1993,59,0,0,0,2034256,21958,1079.411865234375
1993,59,1,0,0,1666053.5,19298.98828125,1158.365478515625
1993,59,3,0,0,368202.625,2659.01123046875,722.1597900390625
1993,60,0,0,0,2025896,23978,1183.575073242188
1993,60,1,0,0,1670093.75,21040.52734375,1259.841064453125
1993,60,3,0,0,355802.1875,2937.4716796875,825.5912475585938
1993,61,0,0,0,1988232,26214,1318.457763671875
1993,61,1,0,0,1578297.25,22926.43359375,1452.605590820313
1993,61,3,0,0,409934.6875,3287.56689453125,801.9733276367188
1993,62,0,0,0,2076245,29158,1404.362182617188
1993,62,1,0,0,1734553.25,25478.9765625,1468.907104492188
1993,62,3,0,0,341691.875,3679.024658203125,1076.708251953125
1993,63,0,0,0,2097854,31892,1520.22021484375
1993,63,1,0,0,1722724,28087.328125,1630.402099609375
1993,63,3,0,0,375130.15625,3804.670654296875,1014.226806640625
1993,64,0,0,0,2103991,34006,1616.26171875
1993,64,1,0,0,1798360.5,30122.5859375,1675.002685546875
1993,64,3,0,0,305630.5,3883.4130859375,1270.62353515625
1993,65,0,0,0,2122727,37681,1775.122314453125
1993,65,1,0,0,1786487,33373.2734375,1868.094970703125
1993,65,3,0,0,336240.03125,4307.7255859375,1281.14599609375
1993,66,0,0,0,2039968,39324,1927.67724609375
1993,66,1,0,0,1737870.875,34641.30859375,1993.31884765625
1993,66,3,0,0,302097.125,4682.689453125,1550.060913085938
1993,67,0,0,0,2001897,42422,2119.090087890625
1993,67,1,0,0,1718435.25,37586.3515625,2187.242919921875
1993,67,3,0,0,283461.78125,4835.650390625,1705.9267578125
1993,68,0,0,0,1952473,46027,2357.369384765625
1993,68,1,0,0,1667389.5,40897.625,2452.793701171875
1993,68,3,0,0,285083.34375,5129.37353515625,1799.254028320313
1993,69,0,0,0,1926714,47912,2486.720947265625
1993,69,1,0,0,1701216.25,42632.34375,2505.991943359375
1993,69,3,0,0,225497.59375,5279.65478515625,2341.335205078125
1993,70,0,0,0,1864250,50107,2687.783203125
1993,70,1,0,0,1665088.5,44833.328125,2692.54931640625
1993,70,3,0,0,199161.484375,5273.6708984375,2647.93701171875
1993,71,0,0,0,1845436,53608,2904.896240234375
1993,71,1,0,0,1569292.875,48062.30078125,3062.67236328125
1993,71,3,0,0,276143.03125,5545.69873046875,2008.270385742188
1993,72,0,0,0,1785323,56149,3145.033203125
1993,72,1,0,0,1575475,50222.9375,3187.796630859375
1993,72,3,0,0,209848.125,5926.06591796875,2823.978515625
1993,73,0,0,0,1617574,57693,3566.637451171875
1993,73,1,0,0,1464901.25,51990.15625,3549.055419921875
1993,73,3,0,0,152672.75,5702.84765625,3735.3408203125
1993,74,0,0,0,1536257,56896,3703.547119140625
1993,74,1,0,0,1342616.875,51223.9765625,3815.234130859375
1993,74,3,0,0,193640.09375,5672.02587890625,2929.158935546875
1993,75,0,0,0,1452495,59337,4085.177490234375
1993,75,1,0,0,1289349.5,53415.2890625,4142.80908203125
1993,75,3,0,0,163145.46875,5921.7109375,3629.712158203125
1993,76,0,0,0,1361799,60727,4459.32177734375
1993,76,1,0,0,1227428.25,54841.0390625,4467.962890625
1993,76,3,0,0,134370.703125,5885.9580078125,4380.3876953125
1993,77,0,0,0,1288845,62135,4820.98291015625
1993,77,1,0,0,1172571.25,56263.9921875,4798.34326171875
1993,77,3,0,0,116273.734375,5871.0078125,5049.29833984375
1993,78,0,0,0,1240508,64917,5233.09814453125
1993,78,1,0,0,1140926.5,58663.3046875,5141.72509765625
1993,78,3,0,0,99581.5078125,6253.69677734375,6279.97802734375
1993,79,0,0,0,1143552,65658,5741.583984375
1993,79,1,0,0,1029477.125,59308.4453125,5761.02587890625
1993,79,3,0,0,114074.8984375,6349.556640625,5566.12939453125
1993,80,0,0,0,1055739,66394,6288.86474609375
1993,80,1,0,0,940844,59959.32421875,6372.92919921875
1993,80,3,0,0,114894.953125,6434.67578125,5600.48583984375
1993,81,0,0,0,927450,65380,7049.4365234375
1993,81,1,0,0,812216.25,58646.29296875,7220.52685546875
1993,81,3,0,0,115233.671875,6733.70751953125,5843.5244140625
1993,82,0,0,0,844770,65819,7791.3515625
1993,82,1,0,0,760220.1875,59035.71875,7765.60791015625
1993,82,3,0,0,84549.78125,6783.2802734375,8022.82421875
1993,83,0,0,0,765195,65122,8510.5107421875
1993,83,1,0,0,692942.625,58183.796875,8396.625
1993,83,3,0,0,72252.328125,6938.2041015625,9602.7412109375
1993,84,0,0,0,683273,62549,9154.3203125
1993,84,1,0,0,625434.4375,55639.796875,8896.18359375
1993,84,3,0,0,57838.5546875,6909.2041015625,11945.671875
1994,25,0,0,0,3877432,4078,105.1726989746094
1994,25,1,0,0,3012904,3710.71923828125,123.160888671875
1994,25,3,0,0,864527.6875,367.2806396484375,42.4833869934082
1994,26,0,0,0,3774916,4230,112.0554733276367
1994,26,1,0,0,2883253,3800.34033203125,131.8073883056641
1994,26,3,0,0,891663.125,429.6596069335938,48.18631362915039
1994,27,0,0,0,3896350,4503,115.5697021484375
1994,27,1,0,0,2973695,4084.448974609375,137.3526458740234
1994,27,3,0,0,922654.875,418.5510864257813,45.36377716064453
1994,28,0,0,0,3863864,5003,129.4817810058594
1994,28,1,0,0,2949885.25,4547.29833984375,154.1517028808594
1994,28,3,0,0,913978.8125,455.7015380859375,49.85909271240234
1994,29,0,0,0,4327003,5560,128.4954071044922
1994,29,1,0,0,3328138,5054.3701171875,151.8677978515625
1994,29,3,0,0,998865.0625,505.6302490234375,50.62047576904297
1994,30,0,0,0,4488350,6235,138.9151916503906
1994,30,1,0,0,3435739,5563.87060546875,161.9410095214844
1994,30,3,0,0,1052610.75,671.1294555664063,63.75856018066406
1994,31,0,0,0,4418650,6676,151.0868682861328
1994,31,1,0,0,3418066.75,5963.591796875,174.47265625
1994,31,3,0,0,1000582.875,712.408447265625,71.1993408203125
1994,32,0,0,0,4527443,7153,157.9920501708984
1994,32,1,0,0,3421983.5,6350.7412109375,185.5865478515625
1994,32,3,0,0,1105459.5,802.2587280273438,72.57241821289063
1994,33,0,0,0,4506429,7780,172.6422424316406
1994,33,1,0,0,3413463.5,6884.212890625,201.6782379150391
1994,33,3,0,0,1092965.5,895.7869262695313,81.95930480957031
1994,34,0,0,0,4649117,8055,173.2587127685547
1994,34,1,0,0,3569320.5,7128.22412109375,199.7081604003906
1994,34,3,0,0,1079796.625,926.7758178710938,85.8287353515625
1994,35,0,0,0,4600986,8520,185.1777038574219
1994,35,1,0,0,3504574.75,7477.3232421875,213.3589324951172
1994,35,3,0,0,1096411,1042.677001953125,95.09909820556641
1994,36,0,0,0,4495786,8663,192.6915588378906
1994,36,1,0,0,3354673.5,7529.3056640625,224.4422760009766
1994,36,3,0,0,1141112.5,1133.694702148438,99.34995269775391
1994,37,0,0,0,4488996,9333,207.9084014892578
1994,37,1,0,0,3379892,8045.13818359375,238.0294494628906
1994,37,3,0,0,1109104,1287.861938476563,116.1173324584961
1994,38,0,0,0,4156409,9373,225.5071563720703
1994,38,1,0,0,3096384,8168.126953125,263.7956848144531
1994,38,3,0,0,1060025,1204.872924804688,113.6645736694336
1994,39,0,0,0,4392430,9881,224.9552001953125
1994,39,1,0,0,3193758.5,8384.080078125,262.5145263671875
1994,39,3,0,0,1198671.75,1496.920288085938,124.8815841674805
1994,40,0,0,0,4251303,10256,241.2436828613281
1994,40,1,0,0,3122039.5,8608.1328125,275.7214660644531
1994,40,3,0,0,1129263.25,1647.866455078125,145.9240264892578
1994,41,0,0,0,3994151,10447,261.5574645996094
1994,41,1,0,0,2886363,8706.0107421875,301.6256408691406
1994,41,3,0,0,1107787.875,1740.989379882813,157.1590881347656
1994,42,0,0,0,3932781,10792,274.4114074707031
1994,42,1,0,0,2736817.5,8945.947265625,326.8740844726563
1994,42,3,0,0,1195963.5,1846.052978515625,154.3569641113281
1994,43,0,0,0,3730727,10881,291.6589660644531
1994,43,1,0,0,2581731,9053.8310546875,350.6883850097656
1994,43,3,0,0,1148996.125,1827.168823242188,159.0230560302734
1994,44,0,0,0,3775297,11357,300.8240051269531
1994,44,1,0,0,2651376.5,9367.1328125,353.2931823730469
1994,44,3,0,0,1123920.625,1989.8671875,177.0469512939453
1994,45,0,0,0,3693483,12041,326.0066528320313
1994,45,1,0,0,2575310.5,9856.62890625,382.7355651855469
1994,45,3,0,0,1118172.25,2184.371337890625,195.3519592285156
1994,46,0,0,0,3574804,12537,350.7045288085938
1994,46,1,0,0,2531265.5,10200.853515625,402.9942016601563
1994,46,3,0,0,1043538.375,2336.14599609375,223.8677673339844
1994,47,0,0,0,3862302,13705,354.8402099609375
1994,47,1,0,0,2831565.5,11231.9609375,396.6696472167969
1994,47,3,0,0,1030736.375,2473.0390625,239.9293518066406
1994,48,0,0,0,2712104,11743,432.98486328125
1994,48,1,0,0,1952677,9716.7080078125,497.6095886230469
1994,48,3,0,0,759426.9375,2026.2919921875,266.8185424804688
1994,49,0,0,0,2947877,12491,423.7286682128906
1994,49,1,0,0,2181650.25,10388.123046875,476.1589660644531
1994,49,3,0,0,766226.8125,2102.87744140625,274.4458312988281
1994,50,0,0,0,2934463,13706,467.0701293945313
1994,50,1,0,0,2161919.25,11477.93359375,530.9140625
1994,50,3,0,0,772543.625,2228.06640625,288.4065551757813
1994,51,0,0,0,2967667,15162,510.9063720703125
1994,51,1,0,0,2266740.5,12738.82421875,561.9886474609375
1994,51,3,0,0,700926.75,2423.17626953125,345.7103576660156
1994,52,0,0,0,2594706,15061,580.4511108398438
1994,52,1,0,0,2016863.375,12753.400390625,632.3383178710938
1994,52,3,0,0,577842.6875,2307.60009765625,399.3474731445313
1994,53,0,0,0,2461324,15421,626.53271484375
1994,53,1,0,0,1916561.375,13244.3984375,691.050048828125
1994,53,3,0,0,544762.6875,2176.601806640625,399.5504455566406
1994,54,0,0,0,2404031,16030,666.7967529296875
1994,54,1,0,0,1847695,13748.1640625,744.0711059570313
1994,54,3,0,0,556335.8125,2281.83642578125,410.1545104980469
1994,55,0,0,0,2325613,16715,718.7352294921875
1994,55,1,0,0,1804414.5,14412.826171875,798.7536010742188
1994,55,3,0,0,521198.5625,2302.173828125,441.7076416015625
1994,56,0,0,0,2278854,17766,779.6023559570313
1994,56,1,0,0,1799263.25,15412.9775390625,856.6271362304688
1994,56,3,0,0,479590.8125,2353.022216796875,490.6312255859375
1994,57,0,0,0,2169415,18849,868.8517456054688
1994,57,1,0,0,1727091.375,16363.8212890625,947.4785766601563
1994,57,3,0,0,442323.5625,2485.1787109375,561.8463134765625
1994,58,0,0,0,2069586,20389,985.1728515625
1994,58,1,0,0,1684231.25,17683.208984375,1049.927612304688
1994,58,3,0,0,385354.6875,2705.790771484375,702.1559448242188
1994,59,0,0,0,2165498,22178,1024.152465820313
1994,59,1,0,0,1751077.75,19334.12109375,1104.126953125
1994,59,3,0,0,414420.25,2843.879150390625,686.230712890625
1994,60,0,0,0,2014160,23439,1163.7109375
1994,60,1,0,0,1690434.25,20505.51171875,1213.0322265625
1994,60,3,0,0,323725.6875,2933.48779296875,906.1646728515625
1994,61,0,0,0,1963895,25421,1294.41748046875
1994,61,1,0,0,1609725.125,22292.1328125,1384.840942382813
1994,61,3,0,0,354169.90625,3128.8662109375,883.4365234375
1994,62,0,0,0,1985024,28028,1411.972900390625
1994,62,1,0,0,1614295.375,24318.56640625,1506.450805664063
1994,62,3,0,0,370728.625,3709.43359375,1000.579223632813
1994,63,0,0,0,2077694,30516,1468.74365234375
1994,63,1,0,0,1758815.375,26705.501953125,1518.380004882813
1994,63,3,0,0,318878.625,3810.498046875,1194.968139648438
